Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF8FFCA,2017.12,2221.034,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2018.03,1722.627,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2018.06,2463.574,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2018.09,2385.577,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2018.12,2153.022,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2019.03,1950.661,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2019.06,2777.321,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2019.09,2239.336,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2019.12,2344.718,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2020.03,2392.788,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2020.06,2761.382,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2020.09,3447.386,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2020.12,3239.37,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2021.03,2270.778,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2021.06,3451.589,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2021.09,2332.783,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2021.12,3488.435,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2022.03,2839.956,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2022.06,3999.069,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2022.09,2240.318,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2022.12,2978.455,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2023.03,2185.936,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2023.06,3994.312,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2023.09,3116.938,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2023.12,3066.815,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2024.03,2671.455,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2024.06,4043.729,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2024.09,2980.985,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8FFCA,2024.12,2775.503,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Wholesale Trade,Current,Unadjusted,
BDCQ.SF8GH1CA,2017.09,972.217,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2017.12,1434.173,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2018.03,1083.449,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2018.06,1070.062,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2018.09,924.561,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2018.12,1775.255,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2019.03,1327.857,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2019.06,1233.724,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2019.09,1047.276,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2019.12,1729.577,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2020.03,1474.499,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2020.06,1306.07,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2020.09,1895.779,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2020.12,2245.506,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2021.03,1642.938,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2021.06,1779.804,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2021.09,779.305,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2021.12,2473.733,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2022.03,1612.823,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2022.06,1584.809,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2022.09,1283.401,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2022.12,2105.655,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2023.03,1425.763,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2023.06,1284.514,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2023.09,1208.364,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2023.12,1918.682,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2024.03,1341.328,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2024.06,1228.304,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2024.09,813.709,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH1CA,2024.12,1817.843,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Retail Trade,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2017.09,283.316,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2017.12,523.151,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2018.03,639.176,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2018.06,272.451,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2018.09,245.893,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2018.12,535.704,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2019.03,608.931,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2019.06,285.892,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2019.09,257.869,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2019.12,425.997,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2020.03,416.298,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2020.06,-398.194,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2020.09,263.049,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2020.12,473.05,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2021.03,513.158,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2021.06,441.933,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2021.09,80.082,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2021.12,272.428,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2022.03,277.271,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2022.06,446.071,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2022.09,465.384,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2022.12,666.815,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2023.03,656.626,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2023.06,347.104,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2023.09,415.148,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2023.12,629.249,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2024.03,746.825,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2024.06,276.221,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2024.09,216.434,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GH2CA,2024.12,618.409,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 2),Operating profit,Accommodation and Food Services,Current prices,Unadjusted,
BDCQ.SF8GHCA,2017.09,1255.533,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF8GHCA,2017.12,1957.324,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF8GHCA,2018.03,1722.625,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF8GHCA,2018.06,1342.513,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF8GHCA,2018.09,1170.454,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF8GHCA,2018.12,2310.959,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF8GHCA,2019.03,1936.788,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
BDCQ.SF8GHCA,2019.06,1519.616,Y,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable (NZSIOC Level 1),Operating profit,Retail Trade and Accommodation,Current,Unadjusted,
